Source,Target,Weight
Hapshash and the Coloured Coat,Marillion,1
Hapshash and the Coloured Coat,Pink Floyd,3
Hapshash and the Coloured Coat,The Move,1
Miami Horror,Pink Floyd,1
Ray Charles,Johnny Mathis,2
Ray Charles,Pink Floyd,1
Sons of Alpha Centauri,Pink Floyd,1
David Gilmour,Arcadia (band),1
David Gilmour,Eric Clapton,2
David Gilmour,Joni Mitchell,1
David Gilmour,Kate Bush,7
David Gilmour,Marillion,1
David Gilmour,Nick Mason's Saucerful of Secrets,1
David Gilmour,Pink Floyd,59
David Gilmour,Sam Brown (singer),1
David Gilmour,Supertramp,1
David Gilmour,Syd Barrett,7
David Gilmour,The Dream Academy,2
David Gilmour,The Orb,2
David Gilmour,The Who,2
Beach House,Animal Collective,1
Beach House,Pink Floyd,2
Beach House,Queen (band),1
Innocence (band),David Gilmour,1
Innocence (band),Pink Floyd,1
All About Eve (band),David Gilmour,1
All About Eve (band),Pink Floyd,1
All About Eve (band),Queen (band),2
Scissor Sisters,Babydaddy,15
Scissor Sisters,David Gilmour,1
Scissor Sisters,Duran Duran,2
Scissor Sisters,Nine Inch Nails,1
Scissor Sisters,Pink Floyd,2
Scissor Sisters,Queen (band),1
Scissor Sisters,Supertramp,1
The Bad Plus,Pink Floyd,1
The Bad Plus,Queen (band),1
The Bad Plus,Radiohead,1
The Bad Plus,Rush (band),1
The Bad Plus,Yes (band),1
Family (band),King Crimson,3
Family (band),Linda Lewis,1
Family (band),Medicine Head,1
Family (band),Pink Floyd,1
Family (band),Ray Charles,1
Family (band),The Move,1
Family (band),The Nice,2
Ian Dury,Pink Floyd,1
Ian Dury,The Blockheads,27
Ian Dury,The Who,2
Supertramp,Alice Cooper,1
Supertramp,David Gilmour,1
Supertramp,King Crimson,1
Supertramp,Pink Floyd,1
Supertramp,Queen (band),1
Supertramp,The Nice,1
5th Projekt,INXS,1
5th Projekt,Nine Inch Nails,1
5th Projekt,Pink Floyd,1
5th Projekt,Primus (band),1
5th Projekt,Radiohead,1
5th Projekt,Thom Yorke,1
5th Projekt,Tool (band),1
Red Box (band),Kate Bush,1
Red Box (band),Pink Floyd,1
The Hooters,Alice Cooper,1
The Hooters,Pink Floyd,1
The Hooters,The Who,1
Brian Johnson,Def Leppard,1
Brian Johnson,Guns N' Roses,1
Brian Johnson,Pink Floyd,1
Brian Johnson,The Who,1
The Orb,Alice Cooper,1
The Orb,BBC Radiophonic Workshop,1
The Orb,Can (band),1
The Orb,David Gilmour,4
The Orb,Killing Joke,6
The Orb,Nine Inch Nails,1
The Orb,Pink Floyd,9
The Orb,Röyksopp,1
The Orb,The KLF,4
The Orb,Trent Reznor,1
Zebra (American band),Ambrosia (band),1
Zebra (American band),Pink Floyd,1
Zebra (American band),Yes (band),2
Yob (band),King Crimson,1
Yob (band),Neurosis (band),2
Yob (band),Pink Floyd,1
Yob (band),Tool (band),2
Rush (band),Alice in Chains,1
Rush (band),Dream Theater,1
Rush (band),Elliott Smith,1
Rush (band),Eric Clapton,1
Rush (band),Foo Fighters,1
Rush (band),Genesis (band),1
Rush (band),Iron Maiden,1
Rush (band),King Crimson,1
Rush (band),Pink Floyd,1
Rush (band),Primus (band),1
Rush (band),Queensrÿche,1
Rush (band),The Who,2
Rush (band),Tool (band),2
Rush (band),Trent Reznor,1
Rush (band),Van der Graaf Generator,1
Rush (band),Yes (band),3
The Afghan Whigs,Dave Grohl,2
The Afghan Whigs,Foo Fighters,1
The Afghan Whigs,Pink Floyd,1
The Afghan Whigs,The Band,1
Bark Psychosis,Bryan Adams,1
Bark Psychosis,Mansun,1
Bark Psychosis,Pink Floyd,1
Bark Psychosis,Porcupine Tree,1
Patrick Watson (musician),Jeff Buckley,1
Patrick Watson (musician),Pink Floyd,1
Ghost of the Robot,Pink Floyd,1
Ghost of the Robot,Radiohead,1
The Winston Giles Orchestra,Pink Floyd,2
The Winston Giles Orchestra,The Flaming Lips,1
