Source,Target,Weight
Courtney Love,Kat Bjelland,2
Courtney Love,Kim Gordon,4
Courtney Love,Kurt Cobain,12
Courtney Love,Mudhoney,2
Courtney Love,My Bloody Valentine (band),2
Courtney Love,Neil Young,2
Courtney Love,Nirvana (band),3
Courtney Love,Patti Smith,3
Courtney Love,R.E.M.,2
Courtney Love,Scout Niblett,1
Courtney Love,Siouxsie and the Banshees,1
Courtney Love,Sky Ferreira,1
Courtney Love,Sonic Youth,5
Courtney Love,Swans (band),1
Courtney Love,The Stooges,1
Crazy 8s (band),Sonic Youth,1
Arab on Radar,Sonic Youth,1
These Are Powers,Sonic Youth,1
These Are Powers,This Heat,1
End Of Love (band),Sonic Youth,4
Devendra Banhart,Beck,7
Devendra Banhart,Kurt Cobain,1
Devendra Banhart,Sonic Youth,1
Devendra Banhart,Swans (band),1
Devendra Banhart,Yoko Ono,1
My Bloody Valentine (band),Bilinda Butcher,11
My Bloody Valentine (band),Courtney Love,1
My Bloody Valentine (band),Dinosaur Jr.,2
My Bloody Valentine (band),Hole (band),1
My Bloody Valentine (band),Mazzy Star,1
My Bloody Valentine (band),Moonshake,1
My Bloody Valentine (band),Public Enemy,2
My Bloody Valentine (band),R.E.M.,1
My Bloody Valentine (band),Ride (band),1
My Bloody Valentine (band),Sonic Youth,1
My Bloody Valentine (band),Stereolab,1
My Bloody Valentine (band),The Jesus and Mary Chain,1
My Bloody Valentine (band),Wire (band),1
The Durgas,Mudhoney,1
The Durgas,Sonic Youth,1
The Prids,My Bloody Valentine (band),1
The Prids,Sonic Youth,1
The Prids,The Jesus and Mary Chain,1
The Prids,Wire (band),1
The Knife,Siouxsie and the Banshees,1
The Knife,Sonic Youth,1
Violent Soho,Jebediah,1
Violent Soho,Mudhoney,1
Violent Soho,Nirvana (band),1
Violent Soho,Sonic Youth,1
Masquer,Nirvana (band),1
Masquer,Sonic Youth,1
The Scissor Girls,Sonic Youth,1
The Scissor Girls,U.S. Maple,1
Lunachicks,Kim Gordon,1
Lunachicks,Sonic Youth,1
Drive Like Jehu,Fugazi,1
Drive Like Jehu,Neu!,1
Drive Like Jehu,Sonic Youth,1
Drive Like Jehu,Violent Soho,1
Sophe Lux,Cat Power,3
Sophe Lux,David Bowie,1
Sophe Lux,Sleater-Kinney,1
Sophe Lux,Sonic Youth,1
Conrad Uno,Mudhoney,11
Conrad Uno,Sonic Youth,2
Tupelo Chain Sex,Butthole Surfers,1
Tupelo Chain Sex,Sonic Youth,1
Firehose (band),Black Flag (band),2
Firehose (band),Bob Dylan,1
Firehose (band),Minutemen (band),6
Firehose (band),Sonic Youth,1
Firehose (band),The Stooges,1
Codeine (band),Come (American band),2
Codeine (band),Mogwai,2
Codeine (band),Sonic Youth,1
Noise Addict,Ben Lee,5
Noise Addict,Fugazi,1
Noise Addict,Pavement (band),1
Noise Addict,Sonic Youth,2
Beck,David Bowie,1
Beck,Devendra Banhart,2
Beck,Gorillaz,2
Beck,Nirvana (band),1
Beck,Pussy Galore (band),1
Beck,Radiohead,3
Beck,Sonic Youth,2
Beck,The Flaming Lips,2
Sammy (band),Sonic Youth,1
Sullen (band),Sonic Youth,1
An Albatross,...And You Will Know Us by the Trail of Dead,1
An Albatross,Dinosaur Jr.,1
An Albatross,Sonic Youth,1
Chimera (Russian band),Butthole Surfers,1
Chimera (Russian band),Fugazi,1
Chimera (Russian band),Nirvana (band),1
Chimera (Russian band),Sonic Youth,1
Ride (band),My Bloody Valentine (band),1
Ride (band),Radiohead,1
Ride (band),Sonic Youth,2
Ride (band),The Jesus and Mary Chain,2
Richard Barone,Bob Dylan,1
Richard Barone,David Bowie,7
Richard Barone,Nirvana (band),1
Richard Barone,Patti Smith,2
Richard Barone,Pylon (band),2
Richard Barone,Sonic Youth,2
Richard Barone,The Feelies,1
The Feelies,David Bowie,2
The Feelies,R.E.M.,4
The Feelies,Sonic Youth,1
This Heat,Radiohead,1
This Heat,Sonic Youth,1
This Heat,Stereolab,1
This Heat,Swans (band),1
This Heat,The Dead C,1
Glintshake,My Bloody Valentine (band),1
Glintshake,Sonic Youth,1
Wild Palms (band),Can (band),1
Wild Palms (band),Radiohead,1
Wild Palms (band),Sonic Youth,1
Wild Palms (band),The Fall (band),1
Trupa Trupa,Can (band),1
Trupa Trupa,Fugazi,1
Trupa Trupa,My Bloody Valentine (band),1
Trupa Trupa,Sonic Youth,1
Hypertext (band),Sonic Youth,1
Hypertext (band),The Flaming Lips,1
Change of Heart (band),Sonic Youth,1
The Scientists,Captain Beefheart,1
The Scientists,Mudhoney,2
The Scientists,Sonic Youth,1
The Scientists,Suicide (band),1
The Scientists,The Stooges,1
Nirvana (band),Beck,2
Nirvana (band),Courtney Love,2
Nirvana (band),Dave Grohl,7
Nirvana (band),David Bowie,1
Nirvana (band),Fugazi,1
Nirvana (band),Half Japanese,1
Nirvana (band),Kim Gordon,2
Nirvana (band),Kurt Cobain,12
Nirvana (band),Mudhoney,2
Nirvana (band),R.E.M.,1
Nirvana (band),Scratch Acid,1
Nirvana (band),Sonic Youth,3
Nirvana (band),The Art,1
The Cribs,Dave Grohl,1
The Cribs,David Bowie,1
The Cribs,Guided by Voices,1
The Cribs,Nirvana (band),1
The Cribs,Pavement (band),3
The Cribs,Sonic Youth,1
The Big Sleep (band),Sonic Youth,2
Brigitte Fontaine,Sonic Youth,3
Brigitte Fontaine,Stereolab,1
Brigitte Fontaine,The Art,1
Eddie Vedder,Bob Dylan,4
Eddie Vedder,Cat Power,3
Eddie Vedder,Fugazi,1
Eddie Vedder,Kurt Cobain,1
Eddie Vedder,Neil Young,9
Eddie Vedder,R.E.M.,4
Eddie Vedder,Sonic Youth,2
Eddie Vedder,The Stooges,1
Phantogram (band),David Bowie,1
Phantogram (band),Sonic Youth,1
Phantogram (band),The Flaming Lips,4
Billy Hayes (musician),Sonic Youth,1
The Slits,Siouxsie and the Banshees,2
The Slits,Sonic Youth,1
The Slits,The Pop Group,3
The Slits,The Raincoats,2
Nervous Cabaret,Sonic Youth,1
Bob Dylan,Cat Power,1
Bob Dylan,David Bowie,2
Bob Dylan,Eddie Vedder,1
Bob Dylan,Joni Mitchell,4
Bob Dylan,Neil Young,2
Bob Dylan,Patti Smith,2
Bob Dylan,Sonic Youth,1
Bob Dylan,Tom Verlaine,1
Bob Dylan,Yoko Ono,1
Pitchblende (band),Sonic Youth,1
The Art,Sonic Youth,1
Sky Ferreira,Cat Power,1
Sky Ferreira,Hole (band),1
Sky Ferreira,My Bloody Valentine (band),1
Sky Ferreira,Siouxsie Sioux,1
Sky Ferreira,Sonic Youth,1
Sky Ferreira,Suicide (band),1
Sky Ferreira,The Jesus and Mary Chain,1
The Flaming Lips,Beck,2
The Flaming Lips,Neil Young,1
The Flaming Lips,Phantogram (band),1
The Flaming Lips,Sonic Youth,1
The Flaming Lips,Yoko Ono,1
Eric's Trip,Dinosaur Jr.,1
Eric's Trip,Neil Young,1
Eric's Trip,Sonic Youth,2
Chris Hawkes,Sonic Youth,1
Barb Wire Dolls,Black Flag (band),1
Barb Wire Dolls,Bush (British band),1
Barb Wire Dolls,Nirvana (band),1
Barb Wire Dolls,Sonic Youth,1
Bush (British band),Big Black,2
Bush (British band),Bob Dylan,1
Bush (British band),David Bowie,1
Bush (British band),Hole (band),1
Bush (British band),My Bloody Valentine (band),1
Bush (British band),Neil Young,1
Bush (British band),Nirvana (band),3
Bush (British band),Sonic Youth,1
Bush (British band),The Fall (band),1
Kevin Mitchell (musician),Beck,3
Kevin Mitchell (musician),Bob Dylan,4
Kevin Mitchell (musician),Everclear (band),1
Kevin Mitchell (musician),Jebediah,48
Kevin Mitchell (musician),Nirvana (band),1
Kevin Mitchell (musician),Pavement (band),1
Kevin Mitchell (musician),Sonic Youth,1
Kevin Mitchell (musician),The Amps,1
Kevin Mitchell (musician),Violent Soho,2
Kevin Mitchell (musician),Yoko Ono,1
Kevin Mitchell (musician),You Am I,5
Chuck D,Black Flag (band),2
Chuck D,Public Enemy,17
Chuck D,Sonic Youth,3
Chuck D,The Go! Team,1
The Jesus and Mary Chain,Can (band),2
The Jesus and Mary Chain,Dinosaur Jr.,1
The Jesus and Mary Chain,My Bloody Valentine (band),1
The Jesus and Mary Chain,Ride (band),2
The Jesus and Mary Chain,Siouxsie and the Banshees,1
The Jesus and Mary Chain,Sky Ferreira,1
The Jesus and Mary Chain,Sonic Youth,1
The Jesus and Mary Chain,The Shangri-Las,3
The Jesus and Mary Chain,The Stooges,2
Paul McGregor (footballer),Sonic Youth,1
Paul McGregor (footballer),Ulterior (band),7
Bivouac (band),Fugazi,1
Bivouac (band),Sonic Youth,1
Bluetile Lounge,Sonic Youth,3
Minutemen (band),Black Flag (band),4
Minutemen (band),Bob Dylan,1
Minutemen (band),Captain Beefheart,1
Minutemen (band),Chuck D,1
Minutemen (band),Firehose (band),2
Minutemen (band),R.E.M.,2
Minutemen (band),Saccharine Trust,2
Minutemen (band),Sonic Youth,4
Minutemen (band),The National (band),1
Minutemen (band),The Pop Group,1
Minutemen (band),The Stooges,2
Minutemen (band),Wire (band),1
Saccharine Trust,Black Flag (band),3
Saccharine Trust,Chuck D,1
Saccharine Trust,David Bowie,1
Saccharine Trust,Kurt Cobain,1
Saccharine Trust,Minutemen (band),2
Saccharine Trust,Nirvana (band),1
Saccharine Trust,Sonic Youth,1
Bloc Party,Dinosaur Jr.,1
Bloc Party,Mogwai,3
Bloc Party,Pylon (band),1
Bloc Party,Radiohead,1
Bloc Party,Siouxsie and the Banshees,1
Bloc Party,Sonic Youth,2
Rat at Rat R,Live Skull,3
Rat at Rat R,Sonic Youth,2
Rat at Rat R,Swans (band),2
Babes in Toyland (band),Courtney Love,2
Babes in Toyland (band),Dinosaur Jr.,1
Babes in Toyland (band),Kat Bjelland,8
Babes in Toyland (band),Kurt Cobain,1
Babes in Toyland (band),Nirvana (band),1
Babes in Toyland (band),Sonic Youth,5
Jackie-O Motherfucker,My Cat Is an Alien,1
Jackie-O Motherfucker,Sonic Youth,2
Galaxie 500,Sonic Youth,1
Maldita Vecindad,Bob Dylan,1
Maldita Vecindad,Sonic Youth,1
Ben Lee,Noise Addict,7
Ben Lee,Sonic Youth,1
Curve (band),My Bloody Valentine (band),2
Curve (band),Patti Smith,1
Curve (band),Siouxsie and the Banshees,1
Curve (band),Sonic Youth,1
Curve (band),The Jesus and Mary Chain,1
Teenager (band),Sonic Youth,1
Wax Fang,Guided by Voices,1
Wax Fang,Pavement (band),1
Wax Fang,Sonic Youth,1
Scout Niblett,Black Flag (band),1
Scout Niblett,Cat Power,1
Scout Niblett,Courtney Love,2
Scout Niblett,Hole (band),1
Scout Niblett,Kurt Cobain,1
Scout Niblett,Mudhoney,2
Scout Niblett,Nirvana (band),1
Scout Niblett,Sonic Youth,1
Darren Cross (musician),Beck,2
Darren Cross (musician),Boredoms,1
Darren Cross (musician),Pavement (band),1
Darren Cross (musician),Sonic Youth,1
Black Flag (band),Chuck D,5
Black Flag (band),Minutemen (band),5
Black Flag (band),Mudhoney,1
Black Flag (band),Sonic Youth,1
Black Flag (band),The Stooges,2
Daddy-O (rapper),Sonic Youth,1
Wire (band),Big Black,2
Wire (band),Black Flag (band),1
Wire (band),Bloc Party,1
Wire (band),Minutemen (band),2
Wire (band),My Bloody Valentine (band),1
Wire (band),R.E.M.,1
Wire (band),Sonic Youth,1
Wire (band),The Feelies,1
Dråpe,Deerhunter,1
Dråpe,My Bloody Valentine (band),1
Dråpe,Radiohead,1
Dråpe,Sonic Youth,1
Days Between Stations,Sonic Youth,1
Royal Trux,Nirvana (band),1
Royal Trux,Pavement (band),1
Royal Trux,Pussy Galore (band),2
Royal Trux,Sonic Youth,1
Royal Trux,Wolf Eyes,1
Godflesh,Nirvana (band),1
Godflesh,Public Enemy,5
Godflesh,Sonic Youth,1
Godflesh,Swans (band),2
Swervedriver,Beck,3
Swervedriver,Bob Dylan,2
Swervedriver,Dinosaur Jr.,1
Swervedriver,My Bloody Valentine (band),1
Swervedriver,Ride (band),1
Swervedriver,Sonic Youth,2
Swervedriver,The Jesus and Mary Chain,1
Swervedriver,The Stooges,1
Jessica Lea Mayfield,Sonic Youth,2
Death from Above (band),Black Rebel Motorcycle Club,1
Death from Above (band),Sonic Youth,1
